"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x845905714627330048","x1481385155197489152",2022-01-12 21:58:38,"_pplp_","51人旧宮家の人間を皇族にしたら幾ら皇族費が必要に成るんですか？
日本は全く経済成長していないし人口は減少しているんですよ。
日本を良くする為にとか選挙で言う癖に目先の自分達の利益しか考えて無いじゃない。
これからの世代に負の遺産を背負わせるのですか？","Twitter for Android",140,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,,,"x1392067154162241542","BlK8uELscxci1y5","ja",,,,,,,,,,,,,,,,"x1481255434350575616","51人旧宮家の人間を皇族にしたら幾ら皇族費が必要に成るんですか？
日本は全く経済成長していないし人口は減少しているんですよ。
日本を良くする為にとか選挙で言う癖に目先の自分達の利益しか考えて無いじゃない。
これからの世代に負の遺産を背負わせるのですか？",2022-01-12 13:23:10,"Twitter for Android",38,12,"x1392067154162241542","BlK8uELscxci1y5","咲楽<U+0001F38D><U+0001F405><U+0001F38D>",757,159,70750,"","不条理な事が大嫌い。
秋篠宮家問題にウンザリ。
天皇家の弥栄、敬宮愛子内親王の立太子、令和が末永く続く事を願っております。

性別、年齢に関わりなく宜しくお願い致します。

申し訳無いのですが、中華圏、韓国の俳優、女優さん、ゲーム、アニメには全く興味がございません。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_pplp_/status/1481385155197489152","麹町糀 Koji","Tokyo, Japan","全国通訳案内士(英語) National Government Licensed Guide Interpreter/Against Death Penalty/RTs don't always mean endorsement/凍死家/どんなときも1357保有/仕事のことはあまり呟きません/画像は丸の内",,FALSE,389,1402,7,28440,69260,2017-03-26 07:50:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/845905714627330048/1640416383",,"http://pbs.twimg.com/profile_images/1350808017227272193/0rnTxw_n_normal.jpg"
"x98463959","x1481385152228237313",2022-01-12 21:58:37,"siketura","愛国心のない大学教授・学術会議は不要！に共感の方はRT
＃DOJ　
反町キャスター「日本学術会議の事を思い出して官民・学はこの中に入らないんですか？」
高市会長「官民・学も入るんでしょうよ！学術分野の方に相当神経質になって頂かないと経済安全保障の確立は出来ない！」
#国防の誇りを取り戻そう https://t.co/xspKZ25egR","Twitter Web App",140,,,,FALSE,TRUE,0,687,,,"DOJ",,,,,,,,,,,,,"x1141977372096266241","8ueBd6tf29iYRpZ","ja",,,,,,,,,,,,,,,,"x1481275497200103426","愛国心のない大学教授・学術会議は不要！に共感の方はRT
＃DOJ　
反町キャスター「日本学術会議の事を思い出して官民・学はこの中に入らないんですか？」
高市会長「官民・学も入るんでしょうよ！学術分野の方に相当神経質になって頂かないと経済安全保障の確立は出来ない！」
#国防の誇りを取り戻そう https://t.co/xspKZ25egR",2022-01-12 14:42:53,"Twitter Web App",1642,687,"x1141977372096266241","8ueBd6tf29iYRpZ","FUKUDA MAKOTO 【DOJ<U+0001F6E1>No.0001】",46283,46480,142969,"日本 兵庫","交通事故に遭い<U+267F><U+FE0F>重い障碍<U+0001F6CF><U+FE0F>難病も患い人生180度大転換！ 
海外生活を模索しましたが、やはり離れる事が出来ない国が祖国日本でした<U+0001F38C>
 #DOJ2020<U+24B8>(Defence of Japan)を創設！
 <U+0001F1EF><U+0001F1F5>日本大好きな方、相互フォローの輪をに広げましょう！
 ＠Teamdoj サブ垢フォローお願い致します！",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/siketura/status/1481385152228237313","siketura","ガダルカナル","しけたやつです。BF4JPLJFLHFC",,FALSE,175,474,1,23720,43414,2009-12-21 20:28:35,FALSE,,,,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/774885577548177408/Q31KnyWJ_normal.jpg"
"x857297900560302080","x1481385151976607744",2022-01-12 21:58:37,"kokusizu2","投資で言うところの『損切り』の判断ができず、

追加投資で取り返そうと思うと、さらに損失が増えてしまいます。

何度も何度も追加投資をすると、いつの間にかとんでもない損失になっています。

経済的な破綻まで判断を先延ばししてはダメです。","Twitter for Android",132,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x1225804165592449026","sagi4com","ja",,,,,,,,,,,,,,,,"x1481383008985042947","投資で言うところの『損切り』の判断ができず、

追加投資で取り返そうと思うと、さらに損失が増えてしまいます。

何度も何度も追加投資をすると、いつの間にかとんでもない損失になっています。

経済的な破綻まで判断を先延ばししてはダメです。",2022-01-12 21:50:06,"Twitter for iPad",1,1,"x1225804165592449026","sagi4com","<U+2696><U+FE0F> 詐欺師対策ノート - 詐欺師ドットコム <U+2696><U+FE0F>",465,0,21143,"","詐欺被害者の知人を支援する中で知った知識やノウハウを発信しています。 詐欺やお金のトラブルに関するつぶやき、ニュースのリツイートを中心に行っています。リツイートは必ずしも賛同を意味しません。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kokusizu2/status/1481385151976607744","伊勢神宮の赤福２","日本 <U+0001F1EF><U+0001F1F5> 福岡県篠栗町","旧・伊勢神宮の赤福@kokusizu。アイコンは福岡県篠栗町にある神功皇后像。ラグビー<U+0001F3C9>五郎丸歩さんの現役復帰希望。<U+0001F1EF><U+0001F1F5> いちご<U+0001F353>と車<U+0001F698>の運転好き。日商簿記３級合格済。目標は日商簿記２級合格。コロナワクチン２回接種済み。タバコとパチンコは大嫌い。<U+0001F6AD>",,FALSE,1329,2367,13,984010,89100,2017-04-26 18:18:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/857297900560302080/1640019712","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1213094920308682754/Gw64ik7B_normal.jpg"
"x1085132716197142528","x1481385143872991247",2022-01-12 21:58:35,"saitama_c_semi","「ミクロ経済学（解説）寡占」
https://t.co/eLbeRadelk https://t.co/S6QgKVvTiy https://t.co/RWIxP2c1Hu","Botbird tweets",62,,,,FALSE,FALSE,0,0,,,,,"transfer-exam-preparation.com/karasumatakeo/… mtbrs.net/ps_saitamacsem…","https://t.co/eLbeRadelk https://t.co/S6QgKVvTiy","https://transfer-exam-preparation.com/karasumatakeo/2021/06/2862/ https://mtbrs.net/ps_saitamacsemi_admin-ajaxskcompanyk_png","http://pbs.twimg.com/media/FI4x3hfXEAAPqDa.jpg","https://t.co/RWIxP2c1Hu","https://twitter.com/saitama_c_semi/status/1481385143872991247/photo/1","photo","http://pbs.twimg.com/media/FI4x3hfXEAAPqDa.jpg","https://t.co/RWIxP2c1Hu","https://twitter.com/saitama_c_semi/status/1481385143872991247/photo/1",,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/saitama_c_semi/status/1481385143872991247","さいたま中央ゼミナール【公式】","","＜暫定的な説明＞公式アカウント＜／暫定的な説明＞","https://t.co/9wqOSLbkls",FALSE,506,622,0,4188,779,2019-01-15 11:12:55,FALSE,"https://t.co/9wqOSLbkls","http://transfer-exam-preparation.com/",,"https://pbs.twimg.com/profile_banners/1085132716197142528/1620314143","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1367786696801054726/iTQhC_rP_normal.jpg"
"x1285237925303599104","x1481385137006804992",2022-01-12 21:58:34,"7frEEn2nz4fWcja","レジ袋大手がレジ袋有料化で苦境に陥り、希望退職者を募集し会社も清算と報道しています。

#小泉進次郎 が推進した #レジ袋有料化 は、プラスチックの削減にならない。客がエコバッグ分しか買い物しなくなり、エコバッグ万引きも急増しており、経済に悪影響を与えています。
 https://t.co/oUMmw1ainQ","Twitter Web App",140,,,,FALSE,TRUE,0,40,,,"小泉進次郎 レジ袋有料化",,,,,,,,,,,,,"x274027223","gondaimomo","ja",,,,,,,,,,,,,,,,"x1481299482562396161","レジ袋大手がレジ袋有料化で苦境に陥り、希望退職者を募集し会社も清算と報道しています。

#小泉進次郎 が推進した #レジ袋有料化 は、プラスチックの削減にならない。客がエコバッグ分しか買い物しなくなり、エコバッグ万引きも急増しており、経済に悪影響を与えています。
 https://t.co/oUMmw1ainQ",2022-01-12 16:18:12,"Twitter for Android",74,40,"x274027223","gondaimomo","ゴンダイモモ",6908,6749,5099,"美しい國<U+0001F1EF><U+0001F1F5><U+0001F5FE><U+0001F38C>","#自虐史観 の払拭 #単一民族 単一言語国家の日本を愛する日本人です。

#政治 #経済 #IT #競馬 #芸能 特に #江頭250 #純烈 #SMAP #新しい地図 を中心に物申します。#無言フォロー 大歓迎です。

#日韓断交 #断韓 #嫌韓 #台湾加油 #台灣加油 #香港加油",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/7frEEn2nz4fWcja/status/1481385137006804992","鉄道とカレー　SammyFS0011　62<U+0001F346>","","前のアカウント回復しないようなので！
SammyFS0011 #DOJ#チームDOJ  №62<U+0001F346>",,FALSE,2634,2423,14,141188,70112,2020-07-20 15:44:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/1285237925303599104/1641507290",,"http://pbs.twimg.com/profile_images/1418564150872010757/bgVPJHYb_normal.png"
"x3469206800","x1481385132657299456",2022-01-12 21:58:33,"mayu_ken_kuru","木全また経済回しちゃう？？？

#JO1 @official_jo1 #Prologue #僕らの季節 / We Alright","Twitter for iPhone",82,,,,FALSE,TRUE,0,91,,,"JO1 Prologue 僕らの季節",,,,,,,,,,,,,"x1430956100170313729 x1204439457073487872","JO1_no_saifu official_jo1","ja",,,,,,,,,,,,,,,,"x1481275811684823044","木全また経済回しちゃう？？？

#JO1 @official_jo1 #Prologue #僕らの季節 / We Alright",2022-01-12 14:44:08,"Twitter for iPhone",60,91,"x1430956100170313729","JO1_no_saifu","を^_^GttT",323,338,8621,"","Go to the TOP！<U+0001F30F><U+0001F4AB> / JAMさんフォロバします<U+FE0E>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mayu_ken_kuru/status/1481385132657299456","まゆGttT<U+2661>","","純喜くん強めの箱JAMです♪ ボントゥビから気になり始めて、最近ドリナイでカン落ちしました<U+2661> アカウント消えて再度Twitterに復活しました。 良かったらJAMさんフォローお願いします☆<U+2B50><U+FE0E>",,FALSE,523,761,0,61741,22056,2015-09-06 09:47:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/3469206800/1637418875","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1462066845788241931/oz9EhKL9_normal.jpg"
"x1940101453","x1481385129193148417",2022-01-12 21:58:32,"shitamachikko","この記事を書いた奴は誰だ！貴様はクビだ！！

｢もう買いたいモノがない｣日本人の消費のリアル 10万円給付金も｢使わず貯蓄｣されてしまう？ | トクを積む習慣 - 東洋経済オンライン https://t.co/ILH64NUogn #東洋経済オンライン @Toyokeizaiより","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,,,,,"toyokeizai.net/articles/-/500…","https://t.co/ILH64NUogn","https://toyokeizai.net/articles/-/500524",,,,,,,,,"x153083511","dr_kusiyaki","ja",,,,,,,,,,,,,,,,"x1481296317586751498","この記事を書いた奴は誰だ！貴様はクビだ！！

｢もう買いたいモノがない｣日本人の消費のリアル 10万円給付金も｢使わず貯蓄｣されてしまう？ | トクを積む習慣 - 東洋経済オンライン https://t.co/ILH64NUogn #東洋経済オンライン @Toyokeizaiより",2022-01-12 16:05:37,"Twitter Web App",5,4,"x153083511","dr_kusiyaki","串焼き＠5Gマイクロチップ搭載モデル",3296,1565,226277,"千葉県船橋市","左右党派関係なく消費税減税を支持する方々を支援していきます。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shitamachikko/status/1481385129193148417","shitamachikko","敵は霞が関３丁目１－１にあり","薬剤師です。医学論文などデータを見る習慣から日本の経済学の異常さに気づきました。主に医療、経済、インド映画について呟きます。経済学って実は人に優しい学問なんですよ→ https://t.co/eEn1VxMYVm",,FALSE,600,293,20,49683,10498,2013-10-06 06:58:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1940101453/1456326368","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1331370963582140417/R9Ezb1jJ_normal.jpg"
"x116720658","x1481385121920217088",2022-01-12 21:58:30,"UsawoModoki","「福祉国家は、わたしたちが好きなように採用したり拒絶したりしてよい政策オプションではない。…(中略)…そうではなく、福祉国家は近代的な統治の根本的な一面であり、資本主義社会の経済のはたらきや社会の健康に絶対に欠かせないものである」
（デイヴィッド・ガーランド『福祉国家』p.193） https://t.co/NBgxZ8fkBt","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,,,"x93971167","kuma_kichi_1Q63","ja",,,,,,,,,,,,,,,,"x1481308778859356161","「福祉国家は、わたしたちが好きなように採用したり拒絶したりしてよい政策オプションではない。…(中略)…そうではなく、福祉国家は近代的な統治の根本的な一面であり、資本主義社会の経済のはたらきや社会の健康に絶対に欠かせないものである」
（デイヴィッド・ガーランド『福祉国家』p.193） https://t.co/NBgxZ8fkBt",2022-01-12 16:55:08,"Twitter for iPad",4,4,"x93971167","kuma_kichi_1Q63","くまきち",883,869,113128,"東京都●●区 JAPAN","浅学菲才な「無名の一般人」、un-influencer くまきちです。またの名を「南行法師」。応能負担+積極財政派。愛読書は『孫子』『六韜』。歴史学・法律学・数学・生物学・哲学を起点に世の中の様々な物事を体系的に整理して考えるよう試みています。※ツイートは全て私の個人的見解です。Japanese ONLY",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UsawoModoki/status/1481385121920217088","うさを","埼玉→千葉","もっぱらうーたんへのひとりがたりです。普段はRTばかりで、呟いても情報量は少ないです。唐突に長文を連投することがあります。艦これ、ガルパン、FGO関係が多めです。アイコンは友達のうさおちゃん→Ｕ・ω・)な。","https://t.co/r7OfFpWlsj",FALSE,154,1865,7,123513,11403,2010-02-23 11:24:47,FALSE,"https://t.co/r7OfFpWlsj","http://bookmeter.com/u/117488",,"https://pbs.twimg.com/profile_banners/116720658/1466876422","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1164101814272217088/r79CkXxq_normal.jpg"
"x486455475","x1481385111870664706",2022-01-12 21:58:28,"shitake2000","｢もう買いたいモノがない｣日本人の消費のリアル 10万円給付金も｢使わず貯蓄｣されてしまう？ | トクを積む習慣 - 東洋経済オンライン https://t.co/JdqASTgjwr #東洋経済オンライン @Toyokeizaiから","Twitter for Android",117,,,,FALSE,FALSE,0,0,,,"東洋経済オンライン",,"toyokeizai.net/articles/-/500…","https://t.co/JdqASTgjwr","https://toyokeizai.net/articles/-/500524",,,,,,,,,"x55246062","Toyokeizai","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shitake2000/status/1481385111870664706","しいたけ","","命を燃やせ",,FALSE,270,402,8,40135,3760,2012-02-08 09:38:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/486455475/1640869386","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/715743763008593920/NDG-uT02_normal.jpg"
"x339514010","x1481385078659829760",2022-01-12 21:58:20,"tokinoakari3","アフリカに経済進出している国を「途上国」と呼ぶのを止めていただきたい。アフリカに経済進出している国に、経済支援することも止めていただきたい。","twittbot.net",70,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tokinoakari3/status/1481385078659829760","tokino akari","","","http://t.co/lfjdL3LjM3",FALSE,5949,6552,110,28335,11774,2011-07-21 06:48:25,FALSE,"http://t.co/lfjdL3LjM3","http://www.facebook.com/akari.tokino.3",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1454367279/189028_116761145066684_100001983978306_131755_5648513_n_normal.jpg"
