studentID,s-sID,pre1,post1,pre1.cgm,pre1.cwc,pre2.m,post2.m,schoolID,time2,ratio2,n
4066,66,61,123,11.21,7.78,53.22,126.4,41,5.13,8.93,100
4067,67,58,143,8.21,4.78,53.22,126.4,41,5.13,8.93,100
4068,68,62,131,12.21,8.78,53.22,126.4,41,5.13,8.93,100
4069,69,67,132,17.21,13.78,53.22,126.4,41,5.13,8.93,100
4070,70,46,112,-3.79,-7.22,53.22,126.4,41,5.13,8.93,100
4071,71,40,111,-9.79,-13.22,53.22,126.4,41,5.13,8.93,100
4072,72,49,127,-0.79,-4.22,53.22,126.4,41,5.13,8.93,100
4073,73,49,128,-0.79,-4.22,53.22,126.4,41,5.13,8.93,100
4074,74,57,149,7.21,3.78,53.22,126.4,41,5.13,8.93,100
4075,75,53,114,3.21,-0.22,53.22,126.4,41,5.13,8.93,100
4076,76,63,132,13.21,9.78,53.22,126.4,41,5.13,8.93,100
4077,77,52,118,2.21,-1.22,53.22,126.4,41,5.13,8.93,100
4078,78,45,108,-4.79,-8.22,53.22,126.4,41,5.13,8.93,100
4079,79,47,125,-2.79,-6.22,53.22,126.4,41,5.13,8.93,100
4080,80,56,126,6.21,2.78,53.22,126.4,41,5.13,8.93,100
4081,81,65,127,15.21,11.78,53.22,126.4,41,5.13,8.93,100
4082,82,51,121,1.21,-2.22,53.22,126.4,41,5.13,8.93,100
4083,83,50,111,0.21,-3.22,53.22,126.4,41,5.13,8.93,100
4084,84,37,104,-12.79,-16.22,53.22,126.4,41,5.13,8.93,100
4085,85,53,133,3.21,-0.22,53.22,126.4,41,5.13,8.93,100
4086,86,61,138,11.21,7.78,53.22,126.4,41,5.13,8.93,100
4087,87,46,118,-3.79,-7.22,53.22,126.4,41,5.13,8.93,100
4088,88,45,119,-4.79,-8.22,53.22,126.4,41,5.13,8.93,100
4089,89,48,118,-1.79,-5.22,53.22,126.4,41,5.13,8.93,100
4090,90,50,136,0.21,-3.22,53.22,126.4,41,5.13,8.93,100
4091,91,64,142,14.21,10.78,53.22,126.4,41,5.13,8.93,100
4092,92,45,117,-4.79,-8.22,53.22,126.4,41,5.13,8.93,100
4093,93,52,115,2.21,-1.22,53.22,126.4,41,5.13,8.93,100
4094,94,57,127,7.21,3.78,53.22,126.4,41,5.13,8.93,100
4095,95,62,136,12.21,8.78,53.22,126.4,41,5.13,8.93,100
4096,96,52,107,2.21,-1.22,53.22,126.4,41,5.13,8.93,100
4097,97,62,138,12.21,8.78,53.22,126.4,41,5.13,8.93,100
4098,98,44,121,-5.79,-9.22,53.22,126.4,41,5.13,8.93,100
4099,99,56,150,6.21,2.78,53.22,126.4,41,5.13,8.93,100
4100,100,61,129,11.21,7.78,53.22,126.4,41,5.13,8.93,100
4101,1,60,145,10.21,9.06,50.94,131.04,42,3.32,5.58,100
4102,2,47,120,-2.79,-3.94,50.94,131.04,42,3.32,5.58,100
4103,3,53,146,3.21,2.06,50.94,131.04,42,3.32,5.58,100
4104,4,55,132,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4105,5,54,136,4.21,3.06,50.94,131.04,42,3.32,5.58,100
4106,6,50,130,0.21,-0.94,50.94,131.04,42,3.32,5.58,100
4107,7,61,142,11.21,10.06,50.94,131.04,42,3.32,5.58,100
4108,8,50,126,0.21,-0.94,50.94,131.04,42,3.32,5.58,100
4109,9,65,149,15.21,14.06,50.94,131.04,42,3.32,5.58,100
4110,10,50,132,0.21,-0.94,50.94,131.04,42,3.32,5.58,100
4111,11,60,137,10.21,9.06,50.94,131.04,42,3.32,5.58,100
4112,12,67,153,17.21,16.06,50.94,131.04,42,3.32,5.58,100
4113,13,41,109,-8.79,-9.94,50.94,131.04,42,3.32,5.58,100
4114,14,49,129,-0.79,-1.94,50.94,131.04,42,3.32,5.58,100
4115,15,50,134,0.21,-0.94,50.94,131.04,42,3.32,5.58,100
4116,16,55,124,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4117,17,49,137,-0.79,-1.94,50.94,131.04,42,3.32,5.58,100
4118,18,32,126,-17.79,-18.94,50.94,131.04,42,3.32,5.58,100
4119,19,34,113,-15.79,-16.94,50.94,131.04,42,3.32,5.58,100
4120,20,60,139,10.21,9.06,50.94,131.04,42,3.32,5.58,100
4121,21,49,116,-0.79,-1.94,50.94,131.04,42,3.32,5.58,100
4122,22,38,123,-11.79,-12.94,50.94,131.04,42,3.32,5.58,100
4123,23,50,120,0.21,-0.94,50.94,131.04,42,3.32,5.58,100
4124,24,59,137,9.21,8.06,50.94,131.04,42,3.32,5.58,100
4125,25,64,148,14.21,13.06,50.94,131.04,42,3.32,5.58,100
4126,26,48,141,-1.79,-2.94,50.94,131.04,42,3.32,5.58,100
4127,27,49,132,-0.79,-1.94,50.94,131.04,42,3.32,5.58,100
4128,28,38,127,-11.79,-12.94,50.94,131.04,42,3.32,5.58,100
4129,29,54,131,4.21,3.06,50.94,131.04,42,3.32,5.58,100
4130,30,46,122,-3.79,-4.94,50.94,131.04,42,3.32,5.58,100
4131,31,54,131,4.21,3.06,50.94,131.04,42,3.32,5.58,100
4132,32,56,127,6.21,5.06,50.94,131.04,42,3.32,5.58,100
4133,33,58,141,8.21,7.06,50.94,131.04,42,3.32,5.58,100
4134,34,46,125,-3.79,-4.94,50.94,131.04,42,3.32,5.58,100
4135,35,54,118,4.21,3.06,50.94,131.04,42,3.32,5.58,100
4136,36,39,117,-10.79,-11.94,50.94,131.04,42,3.32,5.58,100
4137,37,45,132,-4.79,-5.94,50.94,131.04,42,3.32,5.58,100
4138,38,45,111,-4.79,-5.94,50.94,131.04,42,3.32,5.58,100
4139,39,34,107,-15.79,-16.94,50.94,131.04,42,3.32,5.58,100
4140,40,51,119,1.21,0.06,50.94,131.04,42,3.32,5.58,100
4141,41,52,127,2.21,1.06,50.94,131.04,42,3.32,5.58,100
4142,42,48,136,-1.79,-2.94,50.94,131.04,42,3.32,5.58,100
4143,43,56,134,6.21,5.06,50.94,131.04,42,3.32,5.58,100
4144,44,46,134,-3.79,-4.94,50.94,131.04,42,3.32,5.58,100
4145,45,41,120,-8.79,-9.94,50.94,131.04,42,3.32,5.58,100
4146,46,54,131,4.21,3.06,50.94,131.04,42,3.32,5.58,100
4147,47,45,119,-4.79,-5.94,50.94,131.04,42,3.32,5.58,100
4148,48,61,149,11.21,10.06,50.94,131.04,42,3.32,5.58,100
4149,49,48,110,-1.79,-2.94,50.94,131.04,42,3.32,5.58,100
4150,50,55,139,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4151,51,53,150,3.21,2.06,50.94,131.04,42,3.32,5.58,100
4152,52,45,131,-4.79,-5.94,50.94,131.04,42,3.32,5.58,100
4153,53,62,134,12.21,11.06,50.94,131.04,42,3.32,5.58,100
4154,54,55,143,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4155,55,51,133,1.21,0.06,50.94,131.04,42,3.32,5.58,100
4156,56,53,127,3.21,2.06,50.94,131.04,42,3.32,5.58,100
4157,57,55,120,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4158,58,51,137,1.21,0.06,50.94,131.04,42,3.32,5.58,100
4159,59,30,90,-19.79,-20.94,50.94,131.04,42,3.32,5.58,100
4160,60,53,140,3.21,2.06,50.94,131.04,42,3.32,5.58,100
4161,61,48,128,-1.79,-2.94,50.94,131.04,42,3.32,5.58,100
4162,62,52,125,2.21,1.06,50.94,131.04,42,3.32,5.58,100
4163,63,55,141,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4164,64,61,134,11.21,10.06,50.94,131.04,42,3.32,5.58,100
4165,65,46,129,-3.79,-4.94,50.94,131.04,42,3.32,5.58,100
4166,66,60,143,10.21,9.06,50.94,131.04,42,3.32,5.58,100
4167,67,53,124,3.21,2.06,50.94,131.04,42,3.32,5.58,100
4168,68,58,123,8.21,7.06,50.94,131.04,42,3.32,5.58,100
4169,69,57,135,7.21,6.06,50.94,131.04,42,3.32,5.58,100
4170,70,56,163,6.21,5.06,50.94,131.04,42,3.32,5.58,100
4171,71,43,125,-6.79,-7.94,50.94,131.04,42,3.32,5.58,100
4172,72,50,144,0.21,-0.94,50.94,131.04,42,3.32,5.58,100
4173,73,55,156,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4174,74,44,120,-5.79,-6.94,50.94,131.04,42,3.32,5.58,100
4175,75,47,127,-2.79,-3.94,50.94,131.04,42,3.32,5.58,100
4176,76,55,125,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4177,77,56,149,6.21,5.06,50.94,131.04,42,3.32,5.58,100
4178,78,54,131,4.21,3.06,50.94,131.04,42,3.32,5.58,100
4179,79,45,125,-4.79,-5.94,50.94,131.04,42,3.32,5.58,100
4180,80,43,138,-6.79,-7.94,50.94,131.04,42,3.32,5.58,100
4181,81,61,143,11.21,10.06,50.94,131.04,42,3.32,5.58,100
4182,82,53,123,3.21,2.06,50.94,131.04,42,3.32,5.58,100
4183,83,51,135,1.21,0.06,50.94,131.04,42,3.32,5.58,100
4184,84,50,118,0.21,-0.94,50.94,131.04,42,3.32,5.58,100
4185,85,42,111,-7.79,-8.94,50.94,131.04,42,3.32,5.58,100
4186,86,55,145,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4187,87,49,134,-0.79,-1.94,50.94,131.04,42,3.32,5.58,100
4188,88,49,132,-0.79,-1.94,50.94,131.04,42,3.32,5.58,100
4189,89,57,131,7.21,6.06,50.94,131.04,42,3.32,5.58,100
4190,90,56,142,6.21,5.06,50.94,131.04,42,3.32,5.58,100
4191,91,60,152,10.21,9.06,50.94,131.04,42,3.32,5.58,100
4192,92,47,114,-2.79,-3.94,50.94,131.04,42,3.32,5.58,100
4193,93,55,142,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4194,94,60,144,10.21,9.06,50.94,131.04,42,3.32,5.58,100
4195,95,43,113,-6.79,-7.94,50.94,131.04,42,3.32,5.58,100
4196,96,45,134,-4.79,-5.94,50.94,131.04,42,3.32,5.58,100
4197,97,43,134,-6.79,-7.94,50.94,131.04,42,3.32,5.58,100
4198,98,41,120,-8.79,-9.94,50.94,131.04,42,3.32,5.58,100
4199,99,51,125,1.21,0.06,50.94,131.04,42,3.32,5.58,100
4200,100,55,139,5.21,4.06,50.94,131.04,42,3.32,5.58,100
4201,1,46,122,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4202,2,35,121,-14.79,-11.63,46.63,121.64,43,4.72,5.28,100
4203,3,43,124,-6.79,-3.63,46.63,121.64,43,4.72,5.28,100
4204,4,49,122,-0.79,2.37,46.63,121.64,43,4.72,5.28,100
4205,5,40,106,-9.79,-6.63,46.63,121.64,43,4.72,5.28,100
4206,6,44,109,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4207,7,49,114,-0.79,2.37,46.63,121.64,43,4.72,5.28,100
4208,8,46,123,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4209,9,41,120,-8.79,-5.63,46.63,121.64,43,4.72,5.28,100
4210,10,33,94,-16.79,-13.63,46.63,121.64,43,4.72,5.28,100
4211,11,59,137,9.21,12.37,46.63,121.64,43,4.72,5.28,100
4212,12,39,114,-10.79,-7.63,46.63,121.64,43,4.72,5.28,100
4213,13,44,111,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4214,14,54,140,4.21,7.37,46.63,121.64,43,4.72,5.28,100
4215,15,50,137,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4216,16,61,131,11.21,14.37,46.63,121.64,43,4.72,5.28,100
4217,17,56,127,6.21,9.37,46.63,121.64,43,4.72,5.28,100
4218,18,35,96,-14.79,-11.63,46.63,121.64,43,4.72,5.28,100
4219,19,48,131,-1.79,1.37,46.63,121.64,43,4.72,5.28,100
4220,20,41,106,-8.79,-5.63,46.63,121.64,43,4.72,5.28,100
4221,21,45,113,-4.79,-1.63,46.63,121.64,43,4.72,5.28,100
4222,22,51,120,1.21,4.37,46.63,121.64,43,4.72,5.28,100
4223,23,44,119,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4224,24,46,118,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4225,25,50,129,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4226,26,44,119,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4227,27,36,108,-13.79,-10.63,46.63,121.64,43,4.72,5.28,100
4228,28,46,133,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4229,29,41,113,-8.79,-5.63,46.63,121.64,43,4.72,5.28,100
4230,30,41,128,-8.79,-5.63,46.63,121.64,43,4.72,5.28,100
4231,31,58,123,8.21,11.37,46.63,121.64,43,4.72,5.28,100
4232,32,49,140,-0.79,2.37,46.63,121.64,43,4.72,5.28,100
4233,33,45,113,-4.79,-1.63,46.63,121.64,43,4.72,5.28,100
4234,34,58,135,8.21,11.37,46.63,121.64,43,4.72,5.28,100
4235,35,38,114,-11.79,-8.63,46.63,121.64,43,4.72,5.28,100
4236,36,46,117,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4237,37,54,127,4.21,7.37,46.63,121.64,43,4.72,5.28,100
4238,38,57,123,7.21,10.37,46.63,121.64,43,4.72,5.28,100
4239,39,52,142,2.21,5.37,46.63,121.64,43,4.72,5.28,100
4240,40,48,125,-1.79,1.37,46.63,121.64,43,4.72,5.28,100
4241,41,59,143,9.21,12.37,46.63,121.64,43,4.72,5.28,100
4242,42,43,112,-6.79,-3.63,46.63,121.64,43,4.72,5.28,100
4243,43,40,123,-9.79,-6.63,46.63,121.64,43,4.72,5.28,100
4244,44,50,125,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4245,45,41,117,-8.79,-5.63,46.63,121.64,43,4.72,5.28,100
4246,46,50,122,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4247,47,49,119,-0.79,2.37,46.63,121.64,43,4.72,5.28,100
4248,48,44,137,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4249,49,43,124,-6.79,-3.63,46.63,121.64,43,4.72,5.28,100
4250,50,46,128,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4251,51,48,122,-1.79,1.37,46.63,121.64,43,4.72,5.28,100
4252,52,49,131,-0.79,2.37,46.63,121.64,43,4.72,5.28,100
4253,53,45,121,-4.79,-1.63,46.63,121.64,43,4.72,5.28,100
4254,54,48,119,-1.79,1.37,46.63,121.64,43,4.72,5.28,100
4255,55,38,108,-11.79,-8.63,46.63,121.64,43,4.72,5.28,100
4256,56,32,107,-17.79,-14.63,46.63,121.64,43,4.72,5.28,100
4257,57,43,100,-6.79,-3.63,46.63,121.64,43,4.72,5.28,100
4258,58,46,112,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4259,59,39,105,-10.79,-7.63,46.63,121.64,43,4.72,5.28,100
4260,60,54,133,4.21,7.37,46.63,121.64,43,4.72,5.28,100
4261,61,45,133,-4.79,-1.63,46.63,121.64,43,4.72,5.28,100
4262,62,46,113,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4263,63,46,122,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4264,64,50,122,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4265,65,52,129,2.21,5.37,46.63,121.64,43,4.72,5.28,100
4266,66,38,117,-11.79,-8.63,46.63,121.64,43,4.72,5.28,100
4267,67,37,117,-12.79,-9.63,46.63,121.64,43,4.72,5.28,100
4268,68,48,120,-1.79,1.37,46.63,121.64,43,4.72,5.28,100
4269,69,39,99,-10.79,-7.63,46.63,121.64,43,4.72,5.28,100
4270,70,50,122,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4271,71,53,116,3.21,6.37,46.63,121.64,43,4.72,5.28,100
4272,72,50,143,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4273,73,48,128,-1.79,1.37,46.63,121.64,43,4.72,5.28,100
4274,74,44,112,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4275,75,48,125,-1.79,1.37,46.63,121.64,43,4.72,5.28,100
4276,76,58,130,8.21,11.37,46.63,121.64,43,4.72,5.28,100
4277,77,47,124,-2.79,0.37,46.63,121.64,43,4.72,5.28,100
4278,78,37,106,-12.79,-9.63,46.63,121.64,43,4.72,5.28,100
4279,79,47,131,-2.79,0.37,46.63,121.64,43,4.72,5.28,100
4280,80,51,123,1.21,4.37,46.63,121.64,43,4.72,5.28,100
4281,81,46,134,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4282,82,42,121,-7.79,-4.63,46.63,121.64,43,4.72,5.28,100
4283,83,38,110,-11.79,-8.63,46.63,121.64,43,4.72,5.28,100
4284,84,32,83,-17.79,-14.63,46.63,121.64,43,4.72,5.28,100
4285,85,52,132,2.21,5.37,46.63,121.64,43,4.72,5.28,100
4286,86,54,127,4.21,7.37,46.63,121.64,43,4.72,5.28,100
4287,87,58,150,8.21,11.37,46.63,121.64,43,4.72,5.28,100
4288,88,50,115,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4289,89,35,99,-14.79,-11.63,46.63,121.64,43,4.72,5.28,100
4290,90,41,122,-8.79,-5.63,46.63,121.64,43,4.72,5.28,100
4291,91,55,128,5.21,8.37,46.63,121.64,43,4.72,5.28,100
4292,92,58,144,8.21,11.37,46.63,121.64,43,4.72,5.28,100
4293,93,47,129,-2.79,0.37,46.63,121.64,43,4.72,5.28,100
4294,94,50,126,0.21,3.37,46.63,121.64,43,4.72,5.28,100
4295,95,42,103,-7.79,-4.63,46.63,121.64,43,4.72,5.28,100
4296,96,44,130,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4297,97,44,121,-5.79,-2.63,46.63,121.64,43,4.72,5.28,100
4298,98,61,142,11.21,14.37,46.63,121.64,43,4.72,5.28,100
4299,99,46,130,-3.79,-0.63,46.63,121.64,43,4.72,5.28,100
4300,100,65,134,15.21,18.37,46.63,121.64,43,4.72,5.28,100
4301,1,54,148,4.21,5.15,48.85,131.42,44,3.45,8.59,100
4302,2,50,119,0.21,1.15,48.85,131.42,44,3.45,8.59,100
4303,3,37,117,-12.79,-11.85,48.85,131.42,44,3.45,8.59,100
4304,4,49,126,-0.79,0.15,48.85,131.42,44,3.45,8.59,100
4305,5,41,122,-8.79,-7.85,48.85,131.42,44,3.45,8.59,100
4306,6,40,135,-9.79,-8.85,48.85,131.42,44,3.45,8.59,100
4307,7,56,131,6.21,7.15,48.85,131.42,44,3.45,8.59,100
4308,8,49,134,-0.79,0.15,48.85,131.42,44,3.45,8.59,100
4309,9,39,106,-10.79,-9.85,48.85,131.42,44,3.45,8.59,100
4310,10,44,143,-5.79,-4.85,48.85,131.42,44,3.45,8.59,100
4311,11,52,137,2.21,3.15,48.85,131.42,44,3.45,8.59,100
4312,12,48,138,-1.79,-0.85,48.85,131.42,44,3.45,8.59,100
4313,13,45,122,-4.79,-3.85,48.85,131.42,44,3.45,8.59,100
4314,14,45,117,-4.79,-3.85,48.85,131.42,44,3.45,8.59,100
4315,15,47,130,-2.79,-1.85,48.85,131.42,44,3.45,8.59,100
4316,16,51,127,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4317,17,61,130,11.21,12.15,48.85,131.42,44,3.45,8.59,100
4318,18,40,136,-9.79,-8.85,48.85,131.42,44,3.45,8.59,100
4319,19,71,144,21.21,22.15,48.85,131.42,44,3.45,8.59,100
4320,20,58,131,8.21,9.15,48.85,131.42,44,3.45,8.59,100
4321,21,50,131,0.21,1.15,48.85,131.42,44,3.45,8.59,100
4322,22,53,126,3.21,4.15,48.85,131.42,44,3.45,8.59,100
4323,23,43,116,-6.79,-5.85,48.85,131.42,44,3.45,8.59,100
4324,24,45,145,-4.79,-3.85,48.85,131.42,44,3.45,8.59,100
4325,25,50,154,0.21,1.15,48.85,131.42,44,3.45,8.59,100
4326,26,34,128,-15.79,-14.85,48.85,131.42,44,3.45,8.59,100
4327,27,46,113,-3.79,-2.85,48.85,131.42,44,3.45,8.59,100
4328,28,58,138,8.21,9.15,48.85,131.42,44,3.45,8.59,100
4329,29,60,136,10.21,11.15,48.85,131.42,44,3.45,8.59,100
4330,30,51,120,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4331,31,49,123,-0.79,0.15,48.85,131.42,44,3.45,8.59,100
4332,32,61,141,11.21,12.15,48.85,131.42,44,3.45,8.59,100
4333,33,60,139,10.21,11.15,48.85,131.42,44,3.45,8.59,100
4334,34,40,126,-9.79,-8.85,48.85,131.42,44,3.45,8.59,100
4335,35,51,131,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4336,36,55,139,5.21,6.15,48.85,131.42,44,3.45,8.59,100
4337,37,51,132,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4338,38,51,140,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4339,39,49,128,-0.79,0.15,48.85,131.42,44,3.45,8.59,100
4340,40,48,131,-1.79,-0.85,48.85,131.42,44,3.45,8.59,100
4341,41,49,136,-0.79,0.15,48.85,131.42,44,3.45,8.59,100
4342,42,47,124,-2.79,-1.85,48.85,131.42,44,3.45,8.59,100
4343,43,49,123,-0.79,0.15,48.85,131.42,44,3.45,8.59,100
4344,44,57,129,7.21,8.15,48.85,131.42,44,3.45,8.59,100
4345,45,67,140,17.21,18.15,48.85,131.42,44,3.45,8.59,100
4346,46,46,128,-3.79,-2.85,48.85,131.42,44,3.45,8.59,100
4347,47,48,115,-1.79,-0.85,48.85,131.42,44,3.45,8.59,100
4348,48,46,128,-3.79,-2.85,48.85,131.42,44,3.45,8.59,100
4349,49,63,142,13.21,14.15,48.85,131.42,44,3.45,8.59,100
4350,50,43,133,-6.79,-5.85,48.85,131.42,44,3.45,8.59,100
4351,51,31,120,-18.79,-17.85,48.85,131.42,44,3.45,8.59,100
4352,52,52,129,2.21,3.15,48.85,131.42,44,3.45,8.59,100
4353,53,34,120,-15.79,-14.85,48.85,131.42,44,3.45,8.59,100
4354,54,40,120,-9.79,-8.85,48.85,131.42,44,3.45,8.59,100
4355,55,61,139,11.21,12.15,48.85,131.42,44,3.45,8.59,100
4356,56,58,145,8.21,9.15,48.85,131.42,44,3.45,8.59,100
4357,57,54,135,4.21,5.15,48.85,131.42,44,3.45,8.59,100
4358,58,34,124,-15.79,-14.85,48.85,131.42,44,3.45,8.59,100
4359,59,46,116,-3.79,-2.85,48.85,131.42,44,3.45,8.59,100
4360,60,37,138,-12.79,-11.85,48.85,131.42,44,3.45,8.59,100
4361,61,57,140,7.21,8.15,48.85,131.42,44,3.45,8.59,100
4362,62,45,127,-4.79,-3.85,48.85,131.42,44,3.45,8.59,100
4363,63,32,133,-17.79,-16.85,48.85,131.42,44,3.45,8.59,100
4364,64,55,134,5.21,6.15,48.85,131.42,44,3.45,8.59,100
4365,65,60,150,10.21,11.15,48.85,131.42,44,3.45,8.59,100
4366,66,45,116,-4.79,-3.85,48.85,131.42,44,3.45,8.59,100
4367,67,48,135,-1.79,-0.85,48.85,131.42,44,3.45,8.59,100
4368,68,51,137,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4369,69,46,144,-3.79,-2.85,48.85,131.42,44,3.45,8.59,100
4370,70,58,144,8.21,9.15,48.85,131.42,44,3.45,8.59,100
4371,71,53,144,3.21,4.15,48.85,131.42,44,3.45,8.59,100
4372,72,40,128,-9.79,-8.85,48.85,131.42,44,3.45,8.59,100
4373,73,42,127,-7.79,-6.85,48.85,131.42,44,3.45,8.59,100
4374,74,50,141,0.21,1.15,48.85,131.42,44,3.45,8.59,100
4375,75,55,139,5.21,6.15,48.85,131.42,44,3.45,8.59,100
4376,76,45,144,-4.79,-3.85,48.85,131.42,44,3.45,8.59,100
4377,77,47,133,-2.79,-1.85,48.85,131.42,44,3.45,8.59,100
4378,78,46,122,-3.79,-2.85,48.85,131.42,44,3.45,8.59,100
4379,79,38,116,-11.79,-10.85,48.85,131.42,44,3.45,8.59,100
4380,80,57,132,7.21,8.15,48.85,131.42,44,3.45,8.59,100
4381,81,51,116,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4382,82,52,134,2.21,3.15,48.85,131.42,44,3.45,8.59,100
4383,83,27,128,-22.79,-21.85,48.85,131.42,44,3.45,8.59,100
4384,84,43,144,-6.79,-5.85,48.85,131.42,44,3.45,8.59,100
4385,85,55,140,5.21,6.15,48.85,131.42,44,3.45,8.59,100
4386,86,54,134,4.21,5.15,48.85,131.42,44,3.45,8.59,100
4387,87,44,141,-5.79,-4.85,48.85,131.42,44,3.45,8.59,100
4388,88,45,119,-4.79,-3.85,48.85,131.42,44,3.45,8.59,100
4389,89,53,126,3.21,4.15,48.85,131.42,44,3.45,8.59,100
4390,90,52,130,2.21,3.15,48.85,131.42,44,3.45,8.59,100
4391,91,58,143,8.21,9.15,48.85,131.42,44,3.45,8.59,100
4392,92,61,151,11.21,12.15,48.85,131.42,44,3.45,8.59,100
4393,93,44,132,-5.79,-4.85,48.85,131.42,44,3.45,8.59,100
4394,94,51,149,1.21,2.15,48.85,131.42,44,3.45,8.59,100
4395,95,44,125,-5.79,-4.85,48.85,131.42,44,3.45,8.59,100
4396,96,49,125,-0.79,0.15,48.85,131.42,44,3.45,8.59,100
4397,97,39,118,-10.79,-9.85,48.85,131.42,44,3.45,8.59,100
4398,98,48,126,-1.79,-0.85,48.85,131.42,44,3.45,8.59,100
4399,99,54,140,4.21,5.15,48.85,131.42,44,3.45,8.59,100
4400,100,47,121,-2.79,-1.85,48.85,131.42,44,3.45,8.59,100
4401,1,55,124,5.21,1.87,53.13,128.58,45,3.62,8.91,100
4402,2,48,117,-1.79,-5.13,53.13,128.58,45,3.62,8.91,100
4403,3,50,126,0.21,-3.13,53.13,128.58,45,3.62,8.91,100
4404,4,47,125,-2.79,-6.13,53.13,128.58,45,3.62,8.91,100
4405,5,46,135,-3.79,-7.13,53.13,128.58,45,3.62,8.91,100
4406,6,50,110,0.21,-3.13,53.13,128.58,45,3.62,8.91,100
4407,7,49,120,-0.79,-4.13,53.13,128.58,45,3.62,8.91,100
4408,8,51,128,1.21,-2.13,53.13,128.58,45,3.62,8.91,100
4409,9,65,139,15.21,11.87,53.13,128.58,45,3.62,8.91,100
4410,10,51,138,1.21,-2.13,53.13,128.58,45,3.62,8.91,100
4411,11,45,123,-4.79,-8.13,53.13,128.58,45,3.62,8.91,100
4412,12,54,132,4.21,0.87,53.13,128.58,45,3.62,8.91,100
4413,13,61,132,11.21,7.87,53.13,128.58,45,3.62,8.91,100
4414,14,64,136,14.21,10.87,53.13,128.58,45,3.62,8.91,100
4415,15,55,137,5.21,1.87,53.13,128.58,45,3.62,8.91,100
4416,16,51,129,1.21,-2.13,53.13,128.58,45,3.62,8.91,100
4417,17,52,119,2.21,-1.13,53.13,128.58,45,3.62,8.91,100
4418,18,51,107,1.21,-2.13,53.13,128.58,45,3.62,8.91,100
4419,19,79,160,29.21,25.87,53.13,128.58,45,3.62,8.91,100
4420,20,41,120,-8.79,-12.13,53.13,128.58,45,3.62,8.91,100
4421,21,45,130,-4.79,-8.13,53.13,128.58,45,3.62,8.91,100
4422,22,54,126,4.21,0.87,53.13,128.58,45,3.62,8.91,100
4423,23,51,131,1.21,-2.13,53.13,128.58,45,3.62,8.91,100
4424,24,50,139,0.21,-3.13,53.13,128.58,45,3.62,8.91,100
4425,25,49,140,-0.79,-4.13,53.13,128.58,45,3.62,8.91,100
4426,26,52,113,2.21,-1.13,53.13,128.58,45,3.62,8.91,100
4427,27,46,118,-3.79,-7.13,53.13,128.58,45,3.62,8.91,100
4428,28,54,138,4.21,0.87,53.13,128.58,45,3.62,8.91,100
4429,29,63,144,13.21,9.87,53.13,128.58,45,3.62,8.91,100
4430,30,54,130,4.21,0.87,53.13,128.58,45,3.62,8.91,100
4431,31,54,126,4.21,0.87,53.13,128.58,45,3.62,8.91,100
